"chr"	"start"	"end"	"width"	"strand"	"Length"	"ensemblID"	"EntrezID"	"Symbol"	"meanExprs"	"logFC"	"t"	"P.Value"	"adj.P.Val"	"gene_description"	"associated_phenotypes"
"3"	21110167	21119715	9549	"-"	2822	"ENSRNOG00000008484"	"64013"	"Pdcl"	0.98355079703738	0.627263909046761	3.44860523204951	0.00356196242383819	0.0284460435993677	"phosducin like [Source:RGD Symbol;Acc:621135]"	"genetic disease"
"1"	164012592	164026933	14342	"-"	2498	"ENSRNOG00000010752"	"361626"	"Tmem41b"	25.8921808067264	0.258315494186302	3.44840668745954	0.00356341688134287	0.0284460435993677	"transmembrane protein 41B [Source:RGD Symbol;Acc:1310870]"	"genetic disease"
"9"	87816718	87826675	9958	"-"	5702	"ENSRNOG00000019447"	"60417"	"Ecel1"	3.19502870137857	-1.0769909206622	-3.44792718588923	0.00356693196467211	0.0284605058575652	"endothelin converting enzyme-like 1 [Source:RGD Symbol;Acc:61806]"	"genetic disease; arthrogryposis multiplex congenita; Joubert Syndrome 22; respiratory failure; distal arthrogryposis; Perlman syndrome; Distal Arthrogryposis, Type 5D"
"18"	77454435	77463785	9351	"+"	3356	"ENSRNOG00000016239"	"291403"	"Zadh2"	4.53760617943999	-0.327484274349591	-3.44747179695345	0.00357027349402447	0.0284735701852797	"prostaglandin reductase 3 [Source:RGD Symbol;Acc:1309999]"	"Pulmonary Valve Stenosis; Volvulus Of Midgut; chromosome 18q deletion syndrome; intestinal volvulus; genetic disease; Neurodevelopmental Disorders"
"7"	9101187	9115340	14154	"-"	5849	"ENSRNOG00000063591"	"100125374"	"Adat3"	1.33571787572811	-0.504577530832052	-3.44669032879806	0.00357601500351066	0.0284970412511726	"adenosine deaminase, tRNA-specific 3 [Source:RGD Symbol;Acc:1642417]"	"Intellectual Disability; neurodevelopmental disorder with brain abnormalities, poor growth, and dysmorphic facies; progressive myoclonus epilepsy 9; genetic disease; microcephaly; cyclic hematopoiesis; Neurodevelopmental Disorders"
"8"	58608709	58614650	5942	"-"	3413	"ENSRNOG00000050714"	"100910729"	"Islr2"	9.27196978963639	0.437418399167486	3.44647103701113	0.00357762781541599	0.0284970412511726	"immunoglobulin superfamily containing leucine-rich repeat 2 [Source:RGD Symbol;Acc:6497037]"	"Bloom Syndrome; Schizophrenia; colorectal cancer; Bardet-Biedl Syndrome; genetic disease"
"14"	77990965	78048255	57291	"-"	3879	"ENSRNOG00000018412"	"305467"	"Sfi1"	9.63835889960854	-0.2880534245463	-3.44637514619851	0.00357833328614796	0.0284970412511726	"SFI1 centrin binding protein [Source:RGD Symbol;Acc:1560636]"	"genetic disease"
"X"	21433585	21439285	5701	"-"	2662	"ENSRNOG00000066768"	"NULL"	NA	1.2042974259708	-0.57722713549283	-3.44582385024985	0.00358239188034559	0.0285021921603877	NA	""
"4"	125510192	125670252	160061	"+"	9588	"ENSRNOG00000064824"	"NULL"	NA	0.600303381965506	-0.559041258106758	-3.4459109803012	0.00358175013030087	0.0285021921603877	NA	""
"4"	120933562	120934236	675	"-"	675	"ENSRNOG00000062325"	"NULL"	NA	8.43953956538064	0.45920592745352	3.44537609185924	0.00358569162529811	0.0285148670516329	"similar to 40S ribosomal protein S25 [Source:RGD Symbol;Acc:1583218]"	""
"6"	94809547	94908919	99373	"-"	2613	"ENSRNOG00000005343"	"25149"	"Esr2"	0.986828485277026	-0.871389908808048	-3.44430668619563	0.00359358488145368	0.0285420529163966	"estrogen receptor 2 [Source:RGD Symbol;Acc:2582]"	"Hemorrhagic Shock; depressive disorder; Cognitive Dysfunction; Pituitary Neoplasms; Cystitis; Sepsis; Lithiasis; prostate cancer; ulcerative colitis; in situ carcinoma; Anovulation; Peritonitis; Alzheimer's Disease; Hand Osteoarthritis; colon cancer; Endometrial Neoplasms; Alopecia; Hashimoto Disease; rheumatoid arthritis; Hot Flashes; Stroke; systemic lupus erythematosus; ovary hypoplasia; Atrial Fibrillation; urinary bladder cancer; Hearing Loss; melanoma; Retinal Degeneration; glomerulosclerosis; pulmonary hypertension; Vulvar Lichen Sclerosus; Osteoporosis; Cocaine-Related Disorders; Experimental Arthritis; genetic disease; Atherosclerosis; Experimental Melanoma; colitis; prostate carcinoma in situ; Coronary Artery Disease; Urination Disorders; breast cancer; asthma; Graves Disease; Pre-Eclampsia; Experimental Autoimmune Encephalomyelitis; Prostatic Neoplasms; Neoplastic Cell Transformation; decreased ovary weight; anxiety disorder; hypertension; Coronary Disease; decreased uterus weight; Parkinson's disease; colorectal cancer; absent oocytes; Deafness; Lung Injury; absent corpus luteum; Endometriosis; contact dermatitis; myeloid leukemia; Spinal Cord Injuries; Medulloblastoma; Hypospadias; Blast Crisis; Aortic Valve Stenosis; Colorectal Neoplasms; Osteoarthritis; Brain Ischemia; inflammatory bowel disease; Hyperalgesia; Osteoporotic Fractures; Varicose Ulcer; prostatic hypertrophy; Knee Osteoarthritis; decreased circulating estradiol level; ovarian dysgenesis 8; Cardiac Arrhythmias; transient cerebral ischemia; Postmenopausal Osteoporosis; Crohn's disease; Breast Neoplasms; Splenomegaly; decreased circulating follicle stimulating hormone level; Left Ventricular Hypertrophy; transitional cell carcinoma; interstitial cystitis; Female Infertility; Myasthenia Gravis; Carcinoma; Myocardial Reperfusion Injury; decreased circulating luteinizing hormone level; malignant astrocytoma; decreased circulating progesterone level; abnormal circulating androgen level; abnormal proestrus; Animal Mammary Neoplasms; Adenocarcinoma; systemic scleroderma; obesity; primary open angle glaucoma; Adenoma; Experimental Mammary Neoplasms; nervous system integrity trait"
"8"	102507549	102944839	437291	"-"	4625	"ENSRNOG00000007865"	"24338"	"Ephb1"	12.667181114723	-0.544071273634366	-3.44395996154536	0.00359614777321279	0.0285420529163966	"Eph receptor B1 [Source:RGD Symbol;Acc:2556]"	"hepatocellular carcinoma; prostate cancer; genetic disease; Myocardial Infarction; Primary Lymphedema with Myelodysplasia; stomach cancer"
"10"	51731993	51744635	12643	"-"	1893	"ENSRNOG00000003397"	"287406"	"Adprm"	6.64139549290262	0.323784013997859	3.44421754635641	0.00359424360387423	0.0285420529163966	"ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent [Source:RGD Symbol;Acc:1309906]"	"genetic disease"
"7"	131174567	131349092	174526	"+"	5280	"ENSRNOG00000056106"	"300231"	"Dip2b"	27.3616622383658	-0.182670194193247	-3.44377601735442	0.00359750817880187	0.0285420529163966	"disco-interacting protein 2 homolog B [Source:RGD Symbol;Acc:1305671]"	"Drug-Related Side Effects and Adverse Reactions; genetic disease; Autism Spectrum Disorder; absence epilepsy; Intellectual Developmental Disorder, Autosomal Dominant, FRA12A Type"
"5"	47422587	47441461	18875	"+"	5562	"ENSRNOG00000007434"	"297961"	"Ube2j1"	23.939139295848	0.172783883106008	3.4437566249102	0.0035976516304723	0.0285420529163966	"ubiquitin-conjugating enzyme E2, J1 [Source:RGD Symbol;Acc:1305067]"	"genetic disease"
"5"	144991112	145006400	15289	"-"	3148	"ENSRNOG00000012965"	"500561"	"Themis2"	0.719801220073652	-0.650325016020585	-3.44260123486914	0.00360620871794916	0.0285669272367732	"thymocyte selection associated family member 2 [Source:RGD Symbol;Acc:1561016]"	"genetic disease; Breast Neoplasms"
"X"	19487419	19508439	21021	"-"	1908	"ENSRNOG00000000166"	"317628"	"Apex2"	6.63816707139257	-0.413945288257423	-3.44241012576824	0.00360762607550823	0.0285669272367732	"apurinic/apyrimidinic endodeoxyribonuclease 2 [Source:RGD Symbol;Acc:1565983]"	"syndromic X-linked intellectual disability Lubs type; CORNELIA DE LANGE SYNDROME 2; sideroblastic anemia 1; Autistic Disorder; genetic disease"
"5"	68258932	68334928	75997	"+"	7344	"ENSRNOG00000059876"	"313208"	"Fsd1l"	14.1924446575278	0.208116501038096	3.44278720436293	0.00360483001242819	0.0285669272367732	"fibronectin type III and SPRY domain containing 1-like [Source:RGD Symbol;Acc:1564809]"	"genetic disease; Walker-Warburg Syndrome"
"5"	102260011	102515361	255351	"-"	5623	"ENSRNOG00000011280"	"114510"	"Mllt3"	14.3223181924697	0.20071393225665	3.44273011674604	0.00360525318178471	0.0285669272367732	"MLLT3, super elongation complex subunit [Source:RGD Symbol;Acc:620940]"	"genetic disease; Diabetic Nephropathies"
"12"	33396120	33426934	30815	"-"	12138	"ENSRNOG00000001337"	"100359816"	"Setd1b"	5.40453889338505	-0.615007328668196	-3.44033043357784	0.00362308611593932	0.0285925205763653	"SET domain containing 1B, histone lysine methyltransferase [Source:RGD Symbol;Acc:2323325]"	"Epilepsy; Intellectual Developmental Disorder with Seizures and Language Delay; Developmental Disabilities; genetic disease; Neurodevelopmental Disorders"
"16"	78435695	78470156	34462	"-"	1966	"ENSRNOG00000056874"	NA	"AABR07026565.1"	4.56938579610198	-0.448950913626379	-3.44029070829555	0.00362338206968327	0.0285925205763653	NA	""
"1"	174484447	174503036	18590	"+"	1518	"ENSRNOG00000048250"	NA	"Tmem159"	3.96108368604171	-0.412520905293827	-3.43978263361094	0.0036271693619804	0.0285925205763653	"lipid droplet assembly factor 1 [Source:RGD Symbol;Acc:727895]"	"genetic disease"
"6"	103682596	103688427	5832	"+"	1862	"ENSRNOG00000027960"	NA	"AC094055.1"	5.58882508839684	0.388478982423534	3.44130986329338	0.00361579698940872	0.0285925205763653	"acyl-CoA thioesterase 3 [Source:RGD Symbol;Acc:1564089]"	""
"1"	133640065	133658576	18512	"-"	4704	"ENSRNOG00000026857"	"293047"	"Kif7"	2.0402427330784	-0.374892154330463	-3.44026398800665	0.00362358114968726	0.0285925205763653	"kinesin family member 7 [Source:RGD Symbol;Acc:1310310]"	"Intellectual Disability; Hydrolethalus Syndrome 2; Cleft Palate; Joubert Syndrome 1; cerebellar ataxia; Hydrolethalus Syndrome 1; congenital diaphragmatic hernia; Cleft Lip; Macrocephaly with Multiple Epiphyseal Dysplasia and Distinctive Facies; colorectal cancer; Bloom Syndrome; Joubert Syndrome 12; Hydrolethalus Syndrome; Short-Limb Skeletal Dysplasia with Severe Combined Immunodeficiency; ciliopathy; D-2-hydroxyglutaric aciduria 2; genetic disease; idiopathic scoliosis; Acrocallosal Syndrome; Nephronophthisis"
"2"	205371322	205412302	40981	"-"	6481	"ENSRNOG00000016872"	"295401"	"Plppr4"	45.1488946784443	0.294239825460722	3.44031593111383	0.00362319415663929	0.0285925205763653	"phospholipid phosphatase related 4 [Source:RGD Symbol;Acc:727806]"	"genetic disease"
"1"	95817110	95845798	28689	"-"	4674	"ENSRNOG00000020731"	"140591"	"Ppfia3"	25.6867441577795	0.242455388698227	3.43967512652618	0.0036279712486171	0.0285925205763653	"PTPRF interacting protein alpha 3 [Source:RGD Symbol;Acc:620054]"	"progressive familial heart block type IB; developmental and epileptic encephalopathy 12; genetic disease"
"6"	26425954	26507477	81524	"+"	5757	"ENSRNOG00000011908"	"313922"	"Asxl2"	10.4868765318514	-0.239845063795143	-3.44120913089777	0.00361654598499534	0.0285925205763653	"ASXL transcriptional regulator 2 [Source:RGD Symbol;Acc:1304710]"	"urinary bladder cancer; TATTON-BROWN-RAHMAN SYNDROME; SHASHI-PENA SYNDROME; acute myeloid leukemia; Hydrocephalus; genetic disease; Autism Spectrum Disorder; Developmental Disease"
"10"	35947031	36024353	77323	"-"	6739	"ENSRNOG00000004563"	"287275"	"Sec24a"	9.6108202222514	-0.216137948893704	-3.44123879011405	0.00361632543783157	0.0285925205763653	"SEC24 homolog A, COPII coat complex component [Source:RGD Symbol;Acc:1309451]"	"genetic disease; Hereditary Neoplastic Syndromes; Neurodevelopmental Disorders; familial adenomatous polyposis 1"
"5"	113600198	113782813	182616	"-"	7565	"ENSRNOG00000008298"	"313388"	"Dock7"	20.6377166399416	-0.164071591120648	-3.43972625728299	0.00362758984635623	0.0285925205763653	"dedicator of cytokinesis 7 [Source:RGD Symbol;Acc:1309790]"	"genetic disease; developmental and epileptic encephalopathy 23; platelet storage pool deficiency; familial hypobetalipoproteinemia 2; Epilepsy; Experimental Liver Cirrhosis; Intellectual Disability; fetal akinesia deformation sequence syndrome 3"
"1"	80789105	80791212	2108	"-"	2015	"ENSRNOG00000063182"	"NULL"	NA	6.71576104662656	0.319234138601878	3.43716036328867	0.00364677928068676	0.0287271985958107	NA	""
"16"	78183533	78294412	110880	"+"	6596	"ENSRNOG00000016281"	"290905"	"Col4a1"	7.39923973735207	-0.309223221760446	-3.43653927186169	0.00365143943490892	0.0287503534771245	"collagen type IV alpha 1 chain [Source:RGD Symbol;Acc:1307148]"	"Anal Atresia, Hypospadias, and Penoscrotal Inversion; Hereditary Angiopathy with Nephropathy, Aneurysms, and Muscle Cramps; Diabetic Nephropathies; brain small vessel disease 1; Agenesis of Corpus Callosum; Walker-Warburg Syndrome; cataract; genetic disease; NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ARTHROGRYPOSIS, AND STRUCTURAL BRAIN ANOMALIES; Central Nervous System Vascular Malformations; Intracranial Hemorrhages; Porencephaly; Cerebral Palsy; Schizencephaly; Leukoencephalopathies; Factor X Deficiency; hemolytic anemia; Cakut; Eye Abnormalities; Experimental Liver Cirrhosis; Cerebral Hemorrhage; kidney disease; anterior segment dysgenesis; Brain Small Vessel Disease 2; Keratoconus; Nephrotic Syndrome; Myocardial Infarction; Stroke; uterine fibroid; Axenfeld-Rieger Syndrome; Intraventricular Hemorrhage; focal segmental glomerulosclerosis; pulmonary hypertension; chronic kidney disease; vascular dementia; retinal arterial tortuosity; brain small vessel disease; Epilepsy; diastolic heart failure; microcephaly"
"1"	95605692	95607874	2183	"-"	1351	"ENSRNOG00000020595"	"81774"	"Rps11"	68.4469309300235	0.317907320979164	3.43540348408567	0.00365997683720313	0.0287904392636487	"ribosomal protein S11 [Source:RGD Symbol;Acc:621026]"	"developmental and epileptic encephalopathy 12; genetic disease"
"7"	20135375	20184754	49380	"+"	3023	"ENSRNOG00000008174"	"362860"	"Appl2"	18.4373388424161	-0.247539929437088	-3.43552327118098	0.00365907549083044	0.0287904392636487	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:RGD Symbol;Acc:1563028]"	"genetic disease; substance-related disorder; Prostatic Neoplasms"
"8"	108665292	108674099	8808	"+"	3285	"ENSRNOG00000029195"	"301000"	"Uba7"	2.19172237683473	-0.598928934476654	-3.43335873483285	0.0036753969513483	0.0288032515305475	"ubiquitin-like modifier activating enzyme 7 [Source:RGD Symbol;Acc:1308323]"	"genetic disease; Intellectual Disability; Aicardi-Goutieres Syndrome 1; squamous cell carcinoma; developmental and epileptic encephalopathy; early infantile epileptic encephalopathy"
"19"	39679204	39713907	34704	"-"	3456	"ENSRNOG00000019253"	"25414"	"Bcar1"	12.2702730402161	-0.307246896414241	-3.43483082651133	0.00366428890517003	0.0288032515305475	"BCAR1 scaffold protein, Cas family member [Source:RGD Symbol;Acc:2406]"	"macular corneal dystrophy; Ductal Carcinoma; paraplegia; Prostatic Neoplasms; Neoplasm Invasiveness; genetic disease; hereditary breast ovarian cancer syndrome; breast cancer; breast ductal carcinoma; pancreatic cancer; uvea integrity trait"
"10"	54517077	54522062	4986	"-"	2365	"ENSRNOG00000014882"	"170632"	"Fgf11"	7.59136536397402	0.306351787767093	3.4345730937994	0.00366623126874336	0.0288032515305475	"fibroblast growth factor 11 [Source:RGD Symbol;Acc:620162]"	"Weissenbacher-Zweymuller syndrome; Dyskeratosis Congenita; Li-Fraumeni Syndrome; genetic disease; Common Variable Immunodeficiency; Intellectual Disability; very long chain acyl-CoA dehydrogenase deficiency; congenital myasthenic syndrome 2A"
"8"	33806183	33859033	52851	"+"	4572	"ENSRNOG00000011789"	"50938"	"Cdon"	5.99646761772706	-0.265865641223289	-3.4335949708975	0.00367361210795301	0.0288032515305475	"cell adhesion associated, oncogene regulated [Source:RGD Symbol;Acc:708433]"	"gastrointestinal stromal tumor; Holoprosencephaly; Septo-Optic Dysplasia; Holoprosencephaly 11; Precocious Puberty; microcephaly; Pituitary Stalk Interruption Syndrome; Chromosome 11, Partial Trisomy 11q; Coloboma; genetic disease; Dwarfism; holoprosencephaly 1; Jacobsen Syndrome; Schizophrenia"
"1"	46656859	46664939	8081	"+"	3004	"ENSRNOG00000018007"	"502227"	"Gtf2h5"	7.68691224648182	0.256698513046843	3.43336050269651	0.0036753835913235	0.0288032515305475	"general transcription factor IIH subunit 5 [Source:RGD Symbol;Acc:1560991]"	"genetic disease; primary ciliary dyskinesia 32; Photosensitive Trichothiodystrophy 1; 3-Methylglutaconic Aciduria with Deafness, Encephalopathy, and Leigh-Like Syndrome; Photosensitive Trichothiodystrophy 3"
"15"	98960139	99107787	147649	"+"	2143	"ENSRNOG00000012710"	"361094"	"Ubac2"	17.9712209062338	0.225875392284047	3.43367868944007	0.00367297979386605	0.0288032515305475	"UBA domain containing 2 [Source:RGD Symbol;Acc:1311689]"	"Anal Atresia, Hypospadias, and Penoscrotal Inversion; Propionic Acidemia; Holoprosencephaly 5; Holoprosencephaly; genetic disease"
"3"	90966354	91042196	75843	"+"	2867	"ENSRNOG00000012089"	"362178"	"Cstf3"	10.7965533281277	0.225738323879546	3.43367505791458	0.00367300721999869	0.0288032515305475	"cleavage stimulation factor subunit 3 [Source:RGD Symbol;Acc:1305901]"	"genetic disease; Intellectual Disability"
"15"	98005299	98041126	35828	"+"	4960	"ENSRNOG00000010989"	"306182"	"Ipo5"	32.5043815399243	0.181365144611248	3.43442838214943	0.00366732231707549	0.0288032515305475	"importin 5 [Source:RGD Symbol;Acc:1308715]"	"Animal Disease Models; Anal Atresia, Hypospadias, and Penoscrotal Inversion; genetic disease; lung adenocarcinoma; Holoprosencephaly 5"
"2"	189525960	189582267	56308	"+"	2594	"ENSRNOG00000016243"	"29209"	"Casq2"	2.25772080862523	-0.662568571940962	-3.43293205552825	0.00367862285353953	0.0288150167074255	"calsequestrin 2 [Source:RGD Symbol;Acc:2276]"	"Sudden Death; progressive familial heart block; Atrial Fibrillation; dilated cardiomyopathy; catecholaminergic polymorphic ventricular tachycardia 2; neural tube defect; catecholaminergic polymorphic ventricular tachycardia 1; Familial Ventricular Tachycardia; Diabetic Cardiomyopathies; Long QT Syndrome; Ventricular Tachycardia; supravalvular aortic stenosis; Cardiac Arrhythmias; cardiomyopathy; Cardiac Conduction Defect; Heart Block; congestive heart failure; catecholaminergic polymorphic ventricular tachycardia; Wolff-Parkinson-White Syndrome; caudal regression syndrome; genetic disease"
"2"	119025011	119025980	970	"+"	615	"ENSRNOG00000066024"	"NULL"	NA	1.99666209137619	-0.863476210409921	-3.43040572039427	0.00369778120691393	0.0289379524145752	NA	""
"13"	72408558	72434915	26358	"+"	1776	"ENSRNOG00000002569"	"289143"	"Mrps14"	12.3005254716245	0.245518638533687	3.43053753019701	0.00369677917297465	0.0289379524145752	"mitochondrial ribosomal protein S14 [Source:RGD Symbol;Acc:1309432]"	"genetic disease; Antithrombin III Deficiency; Combined Oxidative Phosphorylation Deficiency 38; parathyroid carcinoma; gastrointestinal stromal tumor; 1q24 Deletion Syndrome"
"7"	8917786	8956475	38690	"-"	8083	"ENSRNOG00000032546"	"362831"	"Dot1l"	9.69125865747209	-0.538174808228394	-3.42946568487861	0.00370493534118518	0.0289397193457325	"DOT1 like histone lysine methyltransferase [Source:RGD Symbol;Acc:1306644]"	"lung adenocarcinoma; genetic disease; Neurodevelopmental Disorders; acute biphenotypic leukemia; Prostatic Neoplasms; dilated cardiomyopathy 1A; progressive myoclonus epilepsy 9; Developmental Disease; Colorectal Neoplasms"
"2"	135271189	135291400	20212	"+"	3166	"ENSRNOG00000010799"	"310395"	"Noct"	8.71684065975099	0.27692187578902	3.42968839828273	0.00370323913346408	0.0289397193457325	"nocturnin [Source:RGD Symbol;Acc:1587344]"	"Experimental Liver Cirrhosis; genetic disease"
"20"	17356197	17368292	12096	"+"	1500	"ENSRNOG00000000613"	"83474"	"Tfam"	12.2386871737594	0.247022041452498	3.42992425296507	0.00370144368614402	0.0289397193457325	"transcription factor A, mitochondrial [Source:RGD Symbol;Acc:620682]"	"Hemorrhagic Shock; Kearns-Sayre Syndrome; Parkinson's disease; secondary Parkinson disease; genetic disease; Huntington's Disease; Hypoxia; Reperfusion Injury; Animal Disease Models; Alzheimer's Disease; Brain Hypoxia-Ischemia; amyotrophic lateral sclerosis; obesity; Cachexia; Inflammation; neuronal ceroid lipofuscinosis 1; sensorineural hearing loss; Multiple Organ Failure; Bowen's Disease; Status Epilepticus; mitochondrial DNA depletion syndrome 15; Parkinsonism"
"1"	82451555	82459751	8197	"-"	2192	"ENSRNOG00000020947"	"308457"	"Egln2"	30.7180642156587	0.197634440068073	3.42965720266544	0.00370347667570301	0.0289397193457325	"egl-9 family hypoxia-inducible factor 2 [Source:RGD Symbol;Acc:631376]"	"Carpenter Syndrome 2; congenital hypoplastic anemia; craniosynostosis; Maple Syrup Urine Disease; renal cell carcinoma; nicotine dependence; Diamond-Blackfan Anemia; genetic disease"
"1"	83551473	83558756	7284	"-"	1226	"ENSRNOG00000051208"	"499113"	"Selenov"	1.12642753847293	0.627055991520594	3.42857708735017	0.00371171071809936	0.0289790947093477	"selenoprotein V [Source:RGD Symbol;Acc:1562943]"	"craniosynostosis; genetic disease; maturity-onset diabetes of the young type 1; type 2 diabetes mellitus; Diamond-Blackfan Anemia; Carpenter Syndrome 2; congenital hypoplastic anemia; Maple Syrup Urine Disease"
"1"	170365135	170547775	182641	"-"	6610	"ENSRNOG00000024602"	"499249"	"Plekha7"	8.28999268085808	-0.421766339150969	-3.42815275078124	0.0037149505636348	0.0289908426049557	"pleckstrin homology domain containing A7 [Source:RGD Symbol;Acc:1598216]"	"decreased systemic vascular resistance; increased cardiac stroke volume; decreased urine protein level; angle-closure glaucoma; Cleft Lip; decreased susceptibility to hypertension; Cardiac Fibrosis; salt-sensitive hypertension; Intellectual Disability; increased cardiac output; increased vasodilation; glomerulosclerosis; hypertension; decreased urine albumin level; genetic disease"
"10"	13875241	13889504	14264	"+"	1082	"ENSRNOG00000014743"	"24439"	"Hagh"	28.8249757820139	0.276308450982692	3.4272622188308	0.003721759037524	0.0290033348875704	"hydroxyacyl glutathione hydrolase [Source:RGD Symbol;Acc:2779]"	"genetic disease; short-rib thoracic dysplasia 9 with or without polydactyly; Glyoxalase II Deficiency; idiopathic generalized epilepsy; Experimental Liver Cirrhosis; Tuberous Sclerosis 2; Epilepsy"
"14"	67351353	67435949	84597	"-"	5518	"ENSRNOG00000059715"	"498386"	"Cc2d2a"	12.6187845425955	-0.26378763572966	-3.42743246529009	0.00372045647219237	0.0290033348875704	"coiled-coil and C2 domain containing 2A [Source:RGD Symbol;Acc:1561042]"	"ciliopathy; Neurodevelopmental Disorders; polydactyly; Meckel syndrome 6; Encephalocele; Joubert syndrome; Pituitary Stalk Interruption Syndrome; Retinitis Pigmentosa 93; Nephronophthisis; microcephaly; brain disease; COACH Syndrome 1; genetic disease; Meckel syndrome; fundus dystrophy; Clubfoot; gastrointestinal stromal tumor; visceral heterotaxy; Joubert Syndrome 1; Joubert Syndrome 9; COACH Syndrome 2; Intellectual Disability; Meckel syndrome 1; Anencephaly"
"2"	174849936	174854758	4823	"+"	2767	"ENSRNOG00000020663"	"295251"	"Pygo2"	16.3056672654807	0.231018629071598	3.42762795006804	0.00371896136863677	0.0290033348875704	"pygopus family PHD finger 2 [Source:RGD Symbol;Acc:1308535]"	"IMMUNODEFICIENCY 42; MHC class II deficiency; severe congenital neutropenia 3; Charcot-Marie-Tooth disease type 2; parathyroid carcinoma; severe congenital neutropenia 5; gastrointestinal stromal tumor; genetic disease"
"18"	37265836	37331023	65188	"+"	6505	"ENSRNOG00000039241"	"307446"	"Ythdc2"	12.8713085756823	0.169023154004005	3.42523540103987	0.00373730137022544	0.0291108770600124	"YTH domain containing 2 [Source:RGD Symbol;Acc:1563192]"	"familial adenomatous polyposis 1; Hereditary Neoplastic Syndromes; genetic disease; Teratozoospermia; Oligospermia; Neurodevelopmental Disorders; prostate cancer"
"15"	7493531	7503854	10324	"-"	3133	"ENSRNOG00000008565"	"305751"	"Nkiras1"	27.3498046079413	0.337605240710982	3.42480059828381	0.00374064402233531	0.0291233365914158	"NFKB inhibitor interacting Ras-like 1 [Source:RGD Symbol;Acc:1308560]"	"genetic disease; Diamond-Blackfan Anemia 12"
"4"	11006375	11055541	49167	"-"	6170	"ENSRNOG00000010453"	"362303"	"Klhl7"	20.3956418960549	0.212105769212568	3.42451945090228	0.00374280700069646	0.0291266042699751	"kelch-like family member 7 [Source:RGD Symbol;Acc:1305564]"	"Bohring Syndrome; Pleomorphic Xanthoastrocytoma; cold-induced sweating syndrome 1; primary ciliary dyskinesia; genetic disease; cold-induced sweating syndrome; retinitis pigmentosa; distal arthrogryposis; cold-induced sweating syndrome 3; Retinitis Pigmentosa 42; fundus dystrophy"
"1"	168404335	168438416	34082	"-"	3278	"ENSRNOG00000057623"	"114023"	"Copb1"	28.3889394805915	0.183210493539181	3.4242899027584	0.00374457393188415	0.029126788293259	"COPI coat complex subunit beta 1 [Source:RGD Symbol;Acc:620861]"	"Intellectual Disability; osteochondrodysplasia; genetic disease; cataract; Baralle-Macken Syndrome"
"13"	39440889	39595670	154782	"-"	4103	"ENSRNOG00000003979"	"304761"	"Zranb3"	3.14150062378791	0.315025666622312	3.42368369714886	0.00374924416422675	0.0291495446700328	"zinc finger RANBP2-type containing 3 [Source:RGD Symbol;Acc:1564952]"	"WHIM syndrome 1; genetic disease"
"2"	193993447	194035578	42132	"-"	2879	"ENSRNOG00000017723"	"310773"	"Cept1"	13.773397565196	0.286188167393907	3.42322662331908	0.00375276932547569	0.0291633813442083	"choline/ethanolamine phosphotransferase 1 [Source:RGD Symbol;Acc:1359727]"	"Autistic Disorder; genetic disease"
"3"	116176798	116193787	16990	"-"	2364	"ENSRNOG00000017647"	"311414"	"Zc3h8"	6.2396332253354	0.308372883456616	3.42260862004936	0.00375754091169056	0.0291733241415083	"zinc finger CCCH type containing 8 [Source:RGD Symbol;Acc:1310458]"	"genetic disease"
"7"	89969605	90007556	37952	"+"	4635	"ENSRNOG00000008271"	"689997"	"Fam91a1"	27.905178567926	0.15641810884685	3.42269165221827	0.0037568994704373	0.0291733241415083	"family with sequence similarity 91, member A1 [Source:RGD Symbol;Acc:1586304]"	"trichorhinophalangeal syndrome type I; genetic disease"
"20"	5202837	5214164	11328	"-"	343	"ENSRNOG00000025909"	"NULL"	NA	45.3782226574567	0.346012595594805	3.42231465609881	0.00375981272520264	0.0291774040932121	"ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:RGD Symbol;Acc:1306917]"	"JMP syndrome; mitochondrial complex III deficiency nuclear type 1; mitochondrial complex III deficiency nuclear type 7; genetic disease"
"2"	31794142	31798769	4628	"+"	3599	"ENSRNOG00000039848"	"373541"	"Taf9"	10.2781855647861	0.252370007409144	3.42137171474938	0.00376710922941347	0.0292071162948926	"TATA-box binding protein associated factor 9 [Source:RGD Symbol;Acc:727861]"	"human immunodeficiency virus infectious disease; Neurodevelopmental Disorders; genetic disease"
"1"	153003605	153019386	15782	"+"	3349	"ENSRNOG00000053923"	"308845"	"Thap12"	14.3492590102339	0.176874740183651	3.42136804732903	0.00376713763559334	0.0292071162948926	"THAP domain containing 12 [Source:RGD Symbol;Acc:1309679]"	"genetic disease; Intellectual Disability"
