"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000016677","18",47299579,47386535,86957,"+",4384,"ENSRNOG00000016677","Csnk1g3","64823",24.045825811505,-0.193218030990076,6.84888302867273,-3.33303375575725,0.00489521444937832,0.0375180013854188,-2.26621061012511,"Hereditary Neoplastic Syndromes; familial adenomatous polyposis 1; Neurodevelopmental Disorders","casein kinase 1, gamma 3 [Source:RGD Symbol;Acc:621408]"
"ENSRNOG00000019243","9",76695173,76705510,10338,"-",2306,"ENSRNOG00000019243","Glb1l","301525",6.77234660280908,0.442056633570457,4.08453874808207,3.33256995636625,0.00489974506064492,0.0375266998836895,-2.06339161270145,"myofibrillar myopathy 1; cerebrotendinous xanthomatosis; paroxysmal nonkinesigenic dyskinesia 1; polydactyly; Severe Combined Immunodeficiency with Microcephaly, Growth Retardation, and Sensitivity to Ionizing Radiation; alacrima, achalasia, and impaired intellectual development syndrome; Neurodevelopmental Disorders","galactosidase, beta 1-like [Source:RGD Symbol;Acc:1309474]"
"ENSRNOG00000013213","9",78815460,78958139,142680,"-",6367,"ENSRNOG00000013213","Epha4","316539",38.9733631563704,-0.374113947370901,8.5176229991709,-3.33222806585938,0.00490308749378107,0.0375266998836895,-2.29873577997056,"Neurodevelopmental Disorders; Gliosis; toxic encephalopathy; Hyperalgesia; Alzheimer's Disease; Brain Hypoxia-Ischemia; Spinal Cord Injuries; Brain Injuries","Eph receptor A4 [Source:RGD Symbol;Acc:1560587]"
"ENSRNOG00000025185","3",13559990,13616307,56318,"+",5848,"ENSRNOG00000025185","Nup188","366016",8.70643019251634,0.249254481793331,5.1335344214828,3.33228069118052,0.00490257286299789,0.0375266998836895,-2.18095465184333,"Sandestig-Stefanova Syndrome; congenital disorder of glycosylation; congenital disorder of glycosylation Im; microcephaly","nucleoporin 188 [Source:RGD Symbol;Acc:1306022]"
"ENSRNOG00000008951","14",79954398,79956468,2071,"+",1422,"ENSRNOG00000008951","Rasl10a","364190",3.252356959318,-0.755101540890276,2.85817920938207,-3.33154144739502,0.00490980699110383,0.0375395404482053,-1.93894003911496,"Neurofibromatosis 2; Breast Cancer, Familial","RAS-like, family 10, member A [Source:RGD Symbol;Acc:1306100]"
"ENSRNOG00000006076","4",28348362,28375791,27430,"+",3593,"ENSRNOG00000006076","Steap2","312052",7.08118213232499,0.524930494426508,3.92073261700354,3.33136802814696,0.00491150559132013,0.0375395404482053,-2.04932917787348,"Pleomorphic Xanthoastrocytoma; amyotrophic lateral sclerosis","STEAP2 metalloreductase [Source:RGD Symbol;Acc:1307050]"
"ENSRNOG00000052273","1",135717545,135732039,14495,"-",2132,"ENSRNOG00000052273","RGD1305713","293059",6.59262796946318,-0.318435283465799,4.12140116900798,-3.33140264004306,0.00491116652909981,0.0375395404482053,-2.05847512184923,"","similar to RIKEN cDNA 3110040N11 [Source:RGD Symbol;Acc:1305713]"
"ENSRNOG00000026857","1",133640065,133658576,18512,"-",4704,"ENSRNOG00000026857","Kif7","293047",2.0402427330784,0.379627309041367,2.83163097188966,3.33061698771396,0.00491886864109543,0.0375614521277068,-1.94741219564245,"cerebellar ataxia; Joubert syndrome; Hydrolethalus Syndrome 2; Nephronophthisis; Hydrolethalus Syndrome 1; Cleft Palate; Joubert Syndrome 12; congenital diaphragmatic hernia; genetic disease; Hydrolethalus Syndrome; colorectal cancer; Short-Limb Skeletal Dysplasia with Severe Combined Immunodeficiency; Acrocallosal Syndrome; idiopathic scoliosis; ciliopathy; Intellectual Disability; Cleft Lip; Macrocephaly with Multiple Epiphyseal Dysplasia and Distinctive Facies; Bloom Syndrome","kinesin family member 7 [Source:RGD Symbol;Acc:1310310]"
"ENSRNOG00000010084","2",98350588,98384606,34019,"+",6352,"ENSRNOG00000010084","Ythdf3","361920",21.6079088417845,-0.173469925306104,7.09786132460869,-3.33070883970696,0.00491796755032939,0.0375614521277068,-2.2764308414524,"","YTH N(6)-methyladenosine RNA binding protein 3 [Source:RGD Symbol;Acc:1305234]"
"ENSRNOG00000009726","4",124271456,124321268,49813,"-",5219,"ENSRNOG00000009726","Grip2","171571",14.662332987652,0.491736495457897,4.28958713645606,3.32911365318223,0.00493364021622287,0.0376570400788724,-2.10150257577809,"","glutamate receptor interacting protein 2 [Source:RGD Symbol;Acc:621668]"
"ENSRNOG00000024730","10",72055208,72187282,132075,"-",2743,"ENSRNOG00000024730","Ppm1e","360593",56.3862250969408,-0.76958377814336,7.513733443995,-3.32819229312891,0.0049427153039368,0.0376918700585011,-2.28817579558512,"Mulibrey Nanism; Colorectal Neoplasms; Joubert syndrome","protein phosphatase, Mg2+/Mn2+ dependent, 1E [Source:RGD Symbol;Acc:735028]"
"ENSRNOG00000004709","6",118466025,118842401,376377,"-",3729,"ENSRNOG00000004709","Foxn3","314374",17.6066567264812,0.349358992304999,5.37952282745241,3.32837931363978,0.004940871865066,0.0376918700585011,-2.2114905458733,"","forkhead box N3 [Source:RGD Symbol;Acc:1305711]"
"ENSRNOG00000050843","9",19928727,19957046,28320,"-",4148,"ENSRNOG00000050843","Mmut","688517",25.804359507274,-0.21401601042951,7.00150069789238,-3.3278603790866,0.00494598863496521,0.0376996250515505,-2.27975184716768,"coronin-1A deficiency; peroxisome biogenesis disorder 8A; obesity; Methylmalonic Acidemia; methylmalonic acidemia cblA type; inherited metabolic disorder; Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency","methylmalonyl-CoA mutase [Source:RGD Symbol;Acc:1587662]"
"ENSRNOG00000018194","5",147559514,147591849,32336,"-",5280,"ENSRNOG00000018194","Srrm1","313620",23.8659291886517,0.356734933614478,6.18462832965321,3.32748616031979,0.00494968177476322,0.03771057140572,-2.25960014313168,"gestational diabetes","serine and arginine repetitive matrix 1 [Source:RGD Symbol;Acc:1311258]"
"ENSRNOG00000042114","16",75501384,75569128,67745,"+",1462,"ENSRNOG00000042114","Erich1","306622",6.52225731693708,-0.302819130654591,3.51291400767175,-3.32634017906406,0.0049610085500804,0.037779640316656,-1.99960709125419,"","glutamate-rich 1 [Source:RGD Symbol;Acc:1559872]"
"ENSRNOG00000021758","4",58143001,58220433,77433,"-",4603,"ENSRNOG00000021758","Tnpo3","296954",17.8487569879706,-0.157377202648858,6.67845284107822,-3.32608689493034,0.00496351548333925,0.0377815110230671,-2.27533246309187,"Pleomorphic Xanthoastrocytoma; myofibrillar myopathy 5; autosomal dominant limb-girdle muscular dystrophy type 2","transportin 3 [Source:RGD Symbol;Acc:1308938]"
"ENSRNOG00000042182","9",88814197,88852607,38411,"+",7053,"ENSRNOG00000042182","Mroh2a","301596",0.909505136201982,0.799807406875314,1.10420746418621,3.32527796801851,0.00497153049590508,0.0378230536515431,-2.03149547810063,"Perlman syndrome; Joubert Syndrome 22","maestro heat-like repeat family member 2A [Source:RGD Symbol;Acc:1565687]"
"ENSRNOG00000028993","X",1196729,1197226,498,"-",498,"ENSRNOG00000028993","Rpl12","499782",16.3616955228883,-0.43083926976879,3.59031291012547,-3.32507932694274,0.0049735006507326,0.0378230536515431,-2.00827333765798,"","ribosomal protein L12 [Source:RGD Symbol;Acc:1565106]"
"ENSRNOG00000004532","3",9456409,9464161,7753,"+",1830,"ENSRNOG00000004532","Dipk1b","362090",19.2606158632292,-0.239335189681716,5.56700063472292,-3.32455723888994,0.00497868252943003,0.0378280253304761,-2.22236693405224,"developmental and epileptic encephalopathy 14; Epilepsy; autosomal dominant nocturnal frontal lobe epilepsy 5; Kleefstra Syndrome 1; autosomal dominant intellectual developmental disorder 8; Immunodeficiency 103","divergent protein kinase domain 1B [Source:RGD Symbol;Acc:1308600]"
"ENSRNOG00000007648","7",14521368,14534593,13226,"-",11196,"ENSRNOG00000007648","Rab11b","79434",12.4428132131561,0.216310589238733,6.63609933149893,3.32461628394496,0.00497809621908484,0.0378280253304761,-2.27895698516303,"human immunodeficiency virus infectious disease; NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER; Autistic Disorder","RAB11B, member RAS oncogene family [Source:RGD Symbol;Acc:68369]"
"ENSRNOG00000065948","20",17904326,17921740,17415,"-",1077,"ENSRNOG00000065948",NA,"NULL",1.85987344075128,0.821333330820294,0.063735616382602,3.32416184551987,0.00498261051829635,0.0378350086145403,-2.25145288344408,"",NA
"ENSRNOG00000019476","9",90039605,90470958,431354,"+",6995,"ENSRNOG00000019476","Agap1","316611",40.5384582465642,0.222728834671135,7.48429859630616,3.32400891759193,0.00498413059376366,0.0378350086145403,-2.29886290990995,"Autistic Disorder","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:RGD Symbol;Acc:1309244]"
"ENSRNOG00000029662","16",8221719,8450491,228773,"-",10351,"ENSRNOG00000029662","Wdfy4","498582",0.586456723632377,0.449545198787831,2.48629195250398,3.32314695690429,0.00499270700149152,0.0378495233775555,-1.9492522475437,"Developmental Disabilities; Schizophrenia; Autistic Disorder; Megacolon","WDFY family member 4 [Source:RGD Symbol;Acc:1564142]"
"ENSRNOG00000031700","1",14685492,14904800,219309,"+",6310,"ENSRNOG00000031700","Map3k5","365057",6.30267308192192,-0.365087279864038,5.82148757020475,-3.32290734036398,0.00499509377828411,0.0378495233775555,-2.2403054404785,"Parkinson's disease; Ventilator-Induced Lung Injury; transient cerebral ischemia; Experimental Arthritis; Spinal Cord Injuries; cardiomyopathy; Chronic Cerebral Hypoperfusion; visual epilepsy; Kidney Reperfusion Injury; membranous glomerulonephritis; Diabetes Mellitus; congestive heart failure; amyotrophic lateral sclerosis; immunodeficiency 27A; Brain Hypoxia-Ischemia; Ventricular Remodeling; Myocardial Reperfusion Injury; Myocardial Infarction; Carotid Artery Injuries; perinatal necrotizing enterocolitis; melanoma; cognitive disorder; Subarachnoid Hemorrhage; Huntington's Disease; Experimental Diabetes Mellitus; familial Behcet-like autoinflammatory syndrome; Chemical and Drug Induced Liver Injury; Cerebral Infarction; Arterial Injury; Neointima","mitogen-activated protein kinase kinase kinase 5 [Source:RGD Symbol;Acc:1306565]"
"ENSRNOG00000000130","5",57176845,57185490,8646,"+",2930,"ENSRNOG00000000130","Dnajb5","313811",20.2505517389253,-0.320201654211214,5.97914173633823,-3.32245176876253,0.00499963479137329,0.0378495233775555,-2.25034852004221,"amyotrophic lateral sclerosis type 14; Hyperphosphatasia with Mental Retardation Syndrome 2; distal spinal muscular atrophy 2; myopathy","DnaJ heat shock protein family (Hsp40) member B5 [Source:RGD Symbol;Acc:1307453]"
"ENSRNOG00000047984","8",99184109,99197291,13183,"-",1205,"ENSRNOG00000047984","Mrps22","683519",14.5155654442625,-0.276296962094751,4.52919688981326,-3.32250492775327,0.00499910470443218,0.0378495233775555,-2.12339884772483,"Breast Neoplasms; genetic disease; blepharophimosis, ptosis, and epicanthus inversus syndrome; OVARIAN DYSGENESIS 7; Combined Oxidative Phosphorylation Deficiency 5; 46 XX gonadal dysgenesis; combined oxidative phosphorylation deficiency; primary ovarian insufficiency; 46,XX Sex Reversal with Dysgenesis of Kidneys, Adrenals, and Lungs; Combined Oxidative Phosphorylation Deficiency 1","mitochondrial ribosomal protein S22 [Source:RGD Symbol;Acc:1585674]"
"ENSRNOG00000016807","1",187347865,187367682,19818,"-",2183,"ENSRNOG00000016807","Oat","64313",37.4561089041544,-0.241134084972444,6.8503102743655,-3.32262027093368,0.00499795472698306,0.0378495233775555,-2.28585495630088,"Liver Neoplasms; Optic Atrophy; fundus dystrophy; Gyrate Atrophy; perinatal necrotizing enterocolitis; Experimental Liver Cirrhosis","ornithine aminotransferase [Source:RGD Symbol;Acc:621724]"
"ENSRNOG00000012940","17",46063124,46227791,164668,"-",3948,"ENSRNOG00000012940","Vps41","306991",69.2307339216297,-0.239837397506695,8.54312796473177,-3.32272739804619,0.00499688690108479,0.0378495233775555,-2.31779678961165,"Pleomorphic Xanthoastrocytoma; Autosomal Recessive Spinocerebellar Ataxia 29","VPS41 subunit of HOPS complex [Source:RGD Symbol;Acc:1560511]"
"ENSRNOG00000005888","3",105068543,105217167,148625,"-",6279,"ENSRNOG00000005888","Fsip1","296074",0.523774907975928,0.814479867274389,0.902484926262102,3.32205161018595,0.00500362686780354,0.0378590770048053,-2.07131117355313,"Bloom Syndrome; colorectal cancer","fibrous sheath interacting protein 1 [Source:RGD Symbol;Acc:1306874]"
"ENSRNOG00000019464","1",205701768,205712773,11006,"-",3525,"ENSRNOG00000019464","Ttc9c","309196",16.5853540407958,-0.220426143070857,6.15609554199959,-3.32187111199831,0.00500542860328076,0.0378590770048053,-2.26355512231938,"familial temporal lobe epilepsy 8; Prostatic Neoplasms; Intellectual Disability","tetratricopeptide repeat domain 9C [Source:RGD Symbol;Acc:1359253]"
"ENSRNOG00000001488","1",56420618,56463560,42943,"-",1757,"ENSRNOG00000001488","Psmb1","94198",45.0046799349909,-0.282800913272712,6.73052769637051,-3.321486673961,0.00500926823180009,0.0378709744872923,-2.28421207861184,"peripheral nervous system disease; Amenorrhea; Acute Coronary Syndrome; Osteoarthritis","proteasome 20S subunit beta 1 [Source:RGD Symbol;Acc:621092]"
"ENSRNOG00000060580","X",152151076,152162958,11883,"-",5659,"ENSRNOG00000060580","Slc10a3","501665",1.99899922273584,-0.280174963522208,3.36893428378054,-3.32115654993216,0.00501256774183029,0.0378787796610134,-1.99599531222763,"Adrenoleukodystrophy; severe congenital encephalopathy due to MECP2 mutation; Splenomegaly; immunodeficiency 33; syndromic X-linked intellectual disability Lubs type; Autistic Disorder","solute carrier family 10 (sodium/bile acid cotransporter family), member 3 [Source:MGI Symbol;Acc:MGI:95048]"
"ENSRNOG00000020851","1",85696882,85707155,10274,"-",2324,"ENSRNOG00000020851","Aplp1","502317",308.205386546401,0.190489059998282,9.73631796198339,3.3183990852403,0.00504021295407038,0.0380704692751392,-2.34457352460616,"Brugada Syndrome 5","amyloid beta precursor like protein 1 [Source:RGD Symbol;Acc:69257]"
"ENSRNOG00000016243","2",189525960,189582267,56308,"+",2594,"ENSRNOG00000016243","Casq2","29209",2.25772080862523,0.635040886731572,0.61889217720977,3.31801108786704,0.00504411507149885,0.038075776341031,-2.13250804988643,"Atrial Fibrillation; catecholaminergic polymorphic ventricular tachycardia 1; dilated cardiomyopathy; Heart Block; caudal regression syndrome; neural tube defect; cardiomyopathy; congestive heart failure; Ventricular Tachycardia; supravalvular aortic stenosis; Familial Ventricular Tachycardia; catecholaminergic polymorphic ventricular tachycardia 2; Cardiac Arrhythmias; catecholaminergic polymorphic ventricular tachycardia; Diabetic Cardiomyopathies; Wolff-Parkinson-White Syndrome; Sudden Death","calsequestrin 2 [Source:RGD Symbol;Acc:2276]"
"ENSRNOG00000002625","13",30776682,30952170,175489,"-",5950,"ENSRNOG00000002625","Ptpn4","246116",43.1844706650822,-0.196922697756249,7.55238619194353,-3.3178761006974,0.00504547335522161,0.038075776341031,-2.31070960249477,"Intellectual Disability; Neurodevelopmental Disorders; Autistic Disorder","protein tyrosine phosphatase, non-receptor type 4 [Source:RGD Symbol;Acc:620712]"
"ENSRNOG00000063591","7",9101187,9115340,14154,"-",5849,"ENSRNOG00000063591","Adat3","100125374",1.33571787572811,0.485937713106943,2.03873004702867,3.31694781332311,0.00505482398635485,0.038111912980152,-1.96194393522984,"Neurodevelopmental Disorders; neurodevelopmental disorder with brain abnormalities, poor growth, and dysmorphic facies; Intellectual Disability; microcephaly","adenosine deaminase, tRNA-specific 3 [Source:RGD Symbol;Acc:1642417]"
"ENSRNOG00000004036","X",66227053,66356950,129898,"-",3296,"ENSRNOG00000004036",NA,"NULL",19.7337802906686,-0.179450194034178,6.07095663289778,-3.31699020706581,0.00505439657723827,0.038111912980152,-2.26972538362878,"",NA
"ENSRNOG00000023162","2",183441667,183449693,8027,"-",4270,"ENSRNOG00000023162","Ca14","791259",4.51688299677643,0.808982660406395,4.05513704427847,3.31531725892329,0.00507129050872511,0.038199399771542,-2.09573698699579,"parathyroid carcinoma; IMMUNODEFICIENCY 42; gastrointestinal stromal tumor; MHC class II deficiency; severe congenital neutropenia 5; dyschromatosis symmetrica hereditaria","carbonic anhydrase 14 [Source:RGD Symbol;Acc:1599277]"
"ENSRNOG00000004217","10",17117878,17212061,94184,"+",5247,"ENSRNOG00000004217","Stk10","29398",2.14311119550587,0.313033377727095,3.25724041490048,3.31533888764414,0.00507107173564205,0.038199399771542,-2.00231196315763,"Experimental Liver Cirrhosis","serine/threonine kinase 10 [Source:RGD Symbol;Acc:3779]"
"ENSRNOG00000010799","2",135271189,135291400,20212,"+",3166,"ENSRNOG00000010799","Noct","310395",8.71684065975099,-0.266135765067857,5.35914419672499,-3.31500658889662,0.00507443395680521,0.038199399771542,-2.2232360237251,"Experimental Liver Cirrhosis","nocturnin [Source:RGD Symbol;Acc:1587344]"
"ENSRNOG00000008980","4",30559087,30569406,10320,"+",1836,"ENSRNOG00000008980","Rbm48","296840",4.75066479486917,-0.24181472326548,3.40418259628379,-3.31466831504482,0.00507785892342559,0.038199399771542,-2.01081765640434,"Zellweger Syndrome; peroxisome biogenesis disorder 1A; Nephronophthisis; Pleomorphic Xanthoastrocytoma","RNA binding motif protein 48 [Source:RGD Symbol;Acc:1310794]"
"ENSRNOG00000054901","3",36554697,36603617,48921,"+",8566,"ENSRNOG00000054901","Rif1","295602",11.9220636812951,0.186210358595903,6.38656190916217,3.31480681906384,0.00507645631391861,0.038199399771542,-2.29007991269086,"congenital muscular dystrophy; genetic disease; nemaline myopathy; Neuropathy; Deglutition Disorders; Nemaline Myopathy 2; muscular dystrophy; arthrogryposis multiplex congenita-6; peripheral nervous system disease","replication timing regulatory factor 1 [Source:RGD Symbol;Acc:1562474]"
"ENSRNOG00000016143","4",157646243,157695509,49267,"-",9943,"ENSRNOG00000016143","P3h3","297595",18.1490504769953,-0.180309604879251,7.44708842768932,-3.31438417076703,0.00508073762281085,0.0382038542762933,-2.3150983236064,"Osteoarthritis; autosomal dominant familial periodic fever; developmental and epileptic encephalopathy 21; Hyperphosphatemic Familial Tumoral Calcinosis 1; Klippel-Feil syndrome 3; Temtamy Syndrome; Peroxisome Biogenesis Disorder 2B","G protein-coupled receptor 162 [Source:RGD Symbol;Acc:1307437]"
"ENSRNOG00000009548","2",244099076,244119899,20824,"-",4929,"ENSRNOG00000009548","Fpgt","310935",4.73416479256548,-0.368274993965499,4.81593942446319,-3.31365905478292,0.00508809125465482,0.0382419382288677,-2.17472440346332,"renal cell carcinoma","fucose-1-phosphate guanylyltransferase [Source:RGD Symbol;Acc:735121]"
"ENSRNOG00000019447","9",87816718,87826675,9958,"-",5702,"ENSRNOG00000019447","Ecel1","60417",3.19502870137857,1.0731413221063,4.02576884538208,3.31328794413408,0.00509185892077924,0.0382530480433361,-2.10275204223054,"distal arthrogryposis; Perlman syndrome; respiratory failure; Joubert Syndrome 22; genetic disease; Distal Arthrogryposis, Type 5D; arthrogryposis multiplex congenita","endothelin converting enzyme-like 1 [Source:RGD Symbol;Acc:61806]"
"ENSRNOG00000069135","1",165186791,165186978,188,"-",188,"ENSRNOG00000069135",NA,"NULL",45.0641304422465,0.338960994608565,3.87681384942442,3.31216963140141,0.0051032293583937,0.0383212387056368,-2.06413659296506,"","small nucleolar RNA SNORD97 [Source:RGD Symbol;Acc:41129599]"
"ENSRNOG00000050410","20",13130119,13145978,15860,"-",2043,"ENSRNOG00000050410","Snrpd3","687711",5.533474411518,0.32754166068839,3.11501904650029,3.31128604524544,0.00511223116052145,0.0383715895013443,-1.99701232889452,"Soft Tissue Neoplasms; Experimental Mammary Neoplasms; human immunodeficiency virus infectious disease; systemic lupus erythematosus; Epilepsy; Animal Mammary Neoplasms; Carcinoma; Schizophrenia","small nuclear ribonucleoprotein D3 polypeptide [Source:RGD Symbol;Acc:1597573]"
"ENSRNOG00000015173","19",47561598,47612791,51194,"-",7667,"ENSRNOG00000015173","Mbtps1","89842",17.4110219458549,0.143423669442715,7.05169352144945,3.31041335628287,0.00512113752285494,0.0384211790443917,-2.31593832053957,"Persistent Fetal Circulation Syndrome; Craniofacial Abnormalities; hepatocellular carcinoma; Prostatic Neoplasms; Spondyloepiphyseal Dysplasia, Kondo-Fu Type; idiopathic scoliosis","membrane-bound transcription factor peptidase, site 1 [Source:RGD Symbol;Acc:70935]"
"ENSRNOG00000005342","13",42637549,42703024,65476,"-",3974,"ENSRNOG00000005342","Rassf5","54355",5.95587503397315,-0.290441261742226,4.51544292162232,-3.30968013982115,0.00512863246467419,0.0384428852488902,-2.14512886770603,"Autistic Disorder; Kidney Neoplasms; gastrointestinal stromal tumor; systemic lupus erythematosus; lung non-small cell carcinoma; neuroblastoma; parathyroid carcinoma","Ras association domain family member 5 [Source:RGD Symbol;Acc:621694]"
"ENSRNOG00000032042","1",204604103,204612688,8586,"+",5452,"ENSRNOG00000032042","Zfta","499309",6.01366064180187,-0.258796259318009,5.10843201512208,-3.30976342533116,0.00512778056819927,0.0384428852488902,-2.21035510479806,"familial temporal lobe epilepsy 8; Intellectual Disability; high grade glioma","zinc finger translocation associated [Source:MGI Symbol;Acc:MGI:1919667]"
"ENSRNOG00000001337","12",33396120,33426934,30815,"-",12138,"ENSRNOG00000001337","Setd1b","100359816",5.40453889338505,0.616940156456095,4.53595498683936,3.30900238188559,0.00513557025962763,0.0384603800528276,-2.16921581617292,"Developmental Disabilities; Intellectual Developmental Disorder with Seizures and Language Delay; Neurodevelopmental Disorders; Epilepsy; genetic disease","SET domain containing 1B, histone lysine methyltransferase [Source:RGD Symbol;Acc:2323325]"
"ENSRNOG00000014935","1",243868330,243874802,6473,"+",3671,"ENSRNOG00000014935","Twnk","309441",8.29922348615351,-0.245447653688944,4.93014409347363,-3.30920299954151,0.00513351568218273,0.0384603800528276,-2.19420931644138,"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive; Parkinson's disease; mitochondrial metabolism disease; autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3; Experimental Diabetes Mellitus; hereditary spastic paraplegia; mitochondrial DNA depletion syndrome; mitochondrial DNA depletion syndrome 7; autosomal recessive cerebellar ataxia; autosomal dominant progressive external ophthalmoplegia 1; chronic progressive external ophthalmoplegia; Perrault Syndrome 5; Sensory Ataxic Neuropathy, Dysarthria, and Ophthalmoparesis","twinkle mtDNA helicase [Source:RGD Symbol;Acc:1307884]"
"ENSRNOG00000020345","16",19213950,19237025,23076,"+",2880,"ENSRNOG00000020345","Slc25a42","689414",12.0067465416797,-0.302072299243239,4.97351365307992,-3.30841114864268,0.00514163001377451,0.0384743994962243,-2.19752779695744,"progressive myoclonus epilepsy 8; Recurrent Metabolic Crises with Variable Encephalomyopathic Features and Neurologic Regression; mitochondrial myopathy","solute carrier family 25, member 42 [Source:RGD Symbol;Acc:1592346]"
"ENSRNOG00000068569","7",110221526,110224652,3127,"-",2999,"ENSRNOG00000068569",NA,"NULL",27.1506268063624,-0.272941057156067,6.49686557552865,-3.30814594301964,0.00514435051918633,0.0384743994962243,-2.30328121299896,"",NA
"ENSRNOG00000062404","5",166207130,166211048,3919,"+",3919,"ENSRNOG00000062404",NA,"NULL",12.1826332809394,-0.168137595506635,5.47844827492109,-3.30819190559054,0.00514387892756889,0.0384743994962243,-2.25020019991421,"",NA
"ENSRNOG00000003653","13",87524337,87550266,25930,"-",1624,"ENSRNOG00000003653","Fh","24368",28.8198839108157,-0.186160996526153,5.73691833172977,-3.30758129476188,0.00515014752971067,0.0385005212198684,-2.26784802493599,"B-lymphoblastic leukemia/lymphoma; increased circulating creatinine level; decreased lymphocyte cell number; lung non-small cell carcinoma; increased blood urea nitrogen level; genetic disease; Neurodevelopmental Disorders; breast cancer; Hereditary Neoplastic Syndromes; fumarase deficiency; decreased hematocrit; abnormal kidney morphology; microcephaly; MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 2; embryonic lethality; Hepatoblastoma; parathyroid carcinoma; abnormal lymphocyte morphology; decreased leukocyte cell number; gastrointestinal stromal tumor; decreased monocyte cell number; Hereditary leiomyomatosis and renal cell cancer; increased body weight; decreased blood uric acid level; decreased litter size; uterine fibroid; decreased eosinophil cell number; renal cell carcinoma","fumarate hydratase [Source:RGD Symbol;Acc:2614]"
"ENSRNOG00000023317","16",18319795,18332106,12312,"+",2972,"ENSRNOG00000023317","Colgalt1","290637",9.36141981510492,-0.188202178735049,4.80569253968534,-3.30721431420129,0.00515391866752375,0.0385114817070603,-2.18550437962051,"vascular dementia; Brain Small Vessel Disease 3","collagen beta(1-O)galactosyltransferase 1 [Source:RGD Symbol;Acc:1309002]"
"ENSRNOG00000005758","7",18036083,18310834,274752,"-",4975,"ENSRNOG00000005758","Btbd11","314675",13.3381919027191,0.227380199066589,4.93626283383055,3.30568525966551,0.00516966114793282,0.0386118455340463,-2.21335820699505,"","BTB domain containing 11 [Source:RGD Symbol;Acc:1308647]"
"ENSRNOG00000017233","5",130166451,130172601,6151,"-",1717,"ENSRNOG00000017233","Mmachc","313520",4.62278224100038,-0.283463919335923,2.97500578040859,-3.30485362177247,0.00517824349570556,0.0386586650251334,-1.99634182338331,"methylmalonic aciduria and homocystinuria type cblC; Atypical Hemolytic Uremic Syndrome; genetic disease; Methylmalonic Acidemia; inherited metabolic disorder; methylmalonic acidemia cblA type; Charcot-Marie-Tooth disease dominant intermediate C; Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency; fundus dystrophy; Homocystinuria","metabolism of cobalamin associated C [Source:RGD Symbol;Acc:1310806]"
"ENSRNOG00000067167","7",18610149,18628534,18386,"-",3455,"ENSRNOG00000067167","Tmem263","362857",20.3153345590952,-0.24841628320306,6.38444966591081,-3.30356263911761,0.0051915944098174,0.0387410269759844,-2.30727632721613,"","transmembrane protein 263 [Source:RGD Symbol;Acc:1563325]"
"ENSRNOG00000069221","18",32166861,32491749,324889,"+",6594,"ENSRNOG00000069221","Kctd16","291618",19.9834421377616,-0.391783591057892,7.57683571797422,-3.30328522198497,0.00519446785259413,0.0387451646790815,-2.3378608751328,"Neurodevelopmental Disorders; Hereditary Neoplastic Syndromes; familial adenomatous polyposis 1","potassium channel tetramerization domain containing 16 [Source:RGD Symbol;Acc:1559856]"
"ENSRNOG00000008543","15",45237477,45249242,11766,"-",1528,"ENSRNOG00000008543","Pdlim2","290354",1.50755686247385,1.09135547495119,1.21397896600838,3.30249461568584,0.0052026655484953,0.0387716931241121,-2.05058795769142,"","PDZ and LIM domain 2 [Source:RGD Symbol;Acc:1359203]"
"ENSRNOG00000005446","7",8162750,8179812,17063,"+",3605,"ENSRNOG00000005446","Gna11","81662",23.4590529483225,-0.198482450553319,6.7826148515506,-3.30270509055748,0.00520048189959053,0.0387716931241121,-2.32220667594289,"CLOVES syndrome; Craniofacial Abnormalities; autosomal dominant hypocalcemia 2; congenital heart disease; Familial Multiple Nevi Flammei; skin melanoma; Neurodevelopmental Disorders; melanoma; Uveal Melanoma; familial hypocalciuric hypercalcemia 2","G protein subunit alpha 11 [Source:RGD Symbol;Acc:619749]"
"ENSRNOG00000010124","2",169500634,169652927,152294,"-",8234,"ENSRNOG00000010124","Trim2","361970",73.1649231017644,-0.250638230642601,9.54814692966589,-3.30173620195602,0.00521054159164883,0.0388130757526833,-2.37310165285492,"Charcot-Marie-Tooth disease type 2R; axonal neuropathy; Osteoarthritis","tripartite motif-containing 2 [Source:RGD Symbol;Acc:1310981]"
